,number,context,question,A,B,C,D,E,answer,context-images
40,39,"







","

A preservação da sustentabilidade do recurso natural exposto pressupõe:


",impedir a perfuração de poços.,coibir o uso pelo setor residencial.,substituir as leis ambientais vigentes.,reduzir o contingente populacional na área.,introduzir a gestão participativa entre os municípios.,E,enem-data/enem-2014/39-images/context_img_0.png
41,44,"









TEXTO II
A Índia deu um passo alto no setor de teleatendimento para países mais desenvolvidos, como os Estados Unidos e as nações europeias. Atualmente mais de 245 mil indianos realizam ligações para todas as partes do mundo a fim de oferecer cartões de crédito ou telefones celulares ou cobrar contas em atraso.

Disponível em: www.conectacallcenter.com.br. Acesso em: 12 nov. 2013 (adaptado).



","

Ao relacionar os textos, a explicação para o processo de territorialização descrito está no(a)


",aceitação das diferenças culturais.,adequação da posição geográfica.,incremento do ensino superior.,qualidade da rede logística.,custo da mão de obra local.,E,enem-data/enem-2014/44-images/context_img_0.png
42,38,"







","

Na imagem, é ressaltado, em tom mais escuro, um grupo de países que na atualidade possuem características político-econômicas comuns, no sentido de:


",adotarem o liberalismo político na dinâmica dos seus setores públicos.,constituírem modelos de ações decisórias vinculadas à social-democracia.,instituírem fóruns de discussão sobre intercâmbio multilateral de economias emergentes.,promoverem a integração representativa dos diversos povos integrantes de seus territórios.,apresentarem uma frente de desalinhamento político aos polos dominantes do sistema-mundo.,C,enem-data/enem-2014/38-images/context_img_0.png
43,40,"







","

O fluxo migratório representado está associado ao processo de:


",fuga de áreas degradadas.,inversão da hierarquia urbana.,busca por amenidades ambientais.,conurbação entre municípios contíguos.,desconcentração dos investimentos produtivos.,D,enem-data/enem-2014/40-images/context_img_0.png
44,62,"

Parte do gás carbônico da atmosfera é absorvida pela água do mar. O esquema representa reações que ocorrem naturalmente, em equilíbrio, no sistema ambiental marinho. O excesso de dióxido de carbono na atmosfera pode afetar os recifes de corais.









","

O resultado desse processo nos corais é o(a)


","seu branqueamento, levando à sua morte e extinção.","excesso de fixação de cálcio, provocando calcificação indesejável.","menor incorporação de carbono, afetando seu metabolismo energético.","estímulo da atividade enzimática, evitando a descalcificação dos esqueletos.","dano à estrutura dos esqueletos calcários, diminuindo o tamanho das populações.",E,enem-data/enem-2014/62-images/context_img_0.png
45,66,"


Diesel é uma mistura de hidrocarbonetos que também apresenta enxofre em sua composição. Esse enxofre é um componente indesejável, pois o trióxido de enxofre gerado é um dos grandes causadores da chuva ácida. Nos anos 1980, não havia regulamentação e era utilizado óleo diesel com 13 000 ppm de enxofre. Em 2009, o diesel passou a ter 1 800 ppm de enxofre (S1800) e, em seguida, foi inserido no mercado o diesel S500 (500 ppm). Em 2012, foi difundido o diesel S50, com 50 ppm de enxofre em sua composição. Atualmente, é produzido um diesel com teores de enxofre ainda menores.

Os impactos da má qualidade do óleo diesel brasileiro. Disponível em: www.cnt.org.br. Acesso em: 20 dez. 2012 (adaptado).



","

A substituição do diesel usado nos anos 1980 por aquele difundido em 2012 permitiu uma redução percentual de emissão de SO3 de


","86,2%.","96,2%.","97,2%.","99,6%.","99,9%.",D,
46,67,"

Em um hospital havia cinco lotes de bolsas de sangue, rotulados com os códigos I, II, III, IV e V. Cada lote continha apenas o tipo sanguíneo não identificado. Uma funcionária do hospital resolveu fazer uma identificação utilizando dois tipos de soro, anti-A e anti-B. Os resultados obtidos estão descritos no quadro.









","

Quantos litros de sangue eram do grupo sanguíneo do tipo A?


",15,25,30,33,55,B,enem-data/enem-2014/67-images/context_img_0.png
47,88,"







","

Embora sejam produzidos e utilizados em situações distintas, os imunobiológicos I e II atuam de forma semelhante nos humanos e equinos, pois


",conferem imunidade passiva.,transferem células de defesa.,suprimem a resposta imunológica.,estimulam a produção de anticorpos.,desencadeiam a produção de antígenos.,D,enem-data/enem-2014/88-images/context_img_0.png
48,48,"

Em um laboratório de genética experimental, observou-se que determinada bactéria continha um gene que conferia resistência a pragas específicas de plantas. Em vista disso, os pesquisadores procederam de acordo com a figura.









","

Do ponto de vista biotecnológico, como a planta representada na figura é classificada?


",Clone.,Híbrida.,Mutante.,Adaptada.,Transgênica.,E,enem-data/enem-2014/48-images/context_img_0.png
49,37,"


Queijo de Minas vira patrimônio cultural brasileiro
O modo artesanal da fabricação do queijo em Minas Gerais foi registrado nesta quinta-feira (15) como patrimônio cultural imaterial brasileiro pelo Conselho Consultivo do Instituto do Patrimônio Histórico e Artístico Nacional (Iphan). O veredicto foi dado em reunião do conselho realizada no Museu de Artes e Ofícios, em Belo Horizonte. O presidente do Iphan e do conselho ressaltou que a técnica de fabricação artesanal do queijo está “inserida na cultura do que é ser mineiro”.

Folha de S. Paulo, 15 maio 2008



","

Entre os bens que compõem o patrimônio nacional, o que pertence à mesma categoria citada no texto está representado em:


",enem-data/enem-2014/37-images/alt_img_0.png,enem-data/enem-2014/37-images/alt_img_1.png,enem-data/enem-2014/37-images/alt_img_2.png,enem-data/enem-2014/37-images/alt_img_3.png,enem-data/enem-2014/37-images/alt_img_4.png,C,
