,number,context,question,A,B,C,D,E,answer,context-images
27,119,"


Pérolas absolutas
Há, no seio de uma ostra, um movimento – ainda que imperceptível. Qualquer coisa imiscuiu-se pela fissura, uma partícula qualquer, diminuta e invisível. Venceu as paredes lacradas, que se fecham como a boca que tem medo de deixar escapar um segredo. Venceu. E agora penetra o núcleo da ostra, contaminando-lhe a própria substância. A ostra reage, imediatamente. E começa a secretar o nácar. É um mecanismo de defesa, uma tentativa de purificação contra a partícula invasora. Com uma paciência de fundo de mar, a ostra profanada continua seu trabalho incansável, secretando por anos a fio o nácar que aos poucos se vai solidificando. É dessa solidificação que nascem as pérolas.
As pérolas são, assim, o resultado de uma contaminação. A arte por vezes também. A arte é quase sempre a transformação da dor. […] Escrever é preciso. É preciso continuar secretando o nácar, formar a pérola que talvez seja imperfeita, que talvez jamais seja encontrada e viva para sempre encerrada no fundo do mar. Talvez estas, as pérolas esquecidas, jamais achadas, as pérolas intocadas e por isso absolutas em si mesmas, guardem em si uma parcela faiscante da eternidade.

SEIXAS, H. Uma ilha chamada livro. Rio de Janeiro: Record, 2009 (fragmento).



","

Considerando os aspectos estéticos e semânticos presentes no texto, a imagem da pérola configura uma percepção que


",reforça o valor do sofrimento e do esquecimento para o processo criativo.,ilustra o conflito entre a procura do novo e a rejeição ao elemento exótico.,concebe a criação literária como trabalho progressivo e de autoconhecimento.,expressa a ideia de atividade poética como experiência anônima e involuntária.,destaca o efeito introspectivo gerado pelo contato com o inusitado e com o desconhecido.,C,
28,114,"


O livro A fórmula Secreta conta a história de um episódio fundamental para o nascimento da matemática moderna e retrata uma das disputas mais virulentas da ciência renascentista. Fórmulas misteriosas, duelos públicos, traições, genialidade, ambição – e matemática! Esse é o instigante universo apresentado no livro, que resgata a história dos italianos Tartaglia e Cardano e da fórmula revolucionária para resolução de equações de terceiro grau. A obra reconstitui um episódio polêmico que marca, para muitos, o início do período moderno da matemática.
Em última análise, A fórmula secreta apresenta-se como uma ótima opção para conhecer um pouco mais sobre a história da matemática e acompanhar um dos debates científicos mais inflamados do século XVI no campo. Mais do que isso, é uma obra de fácil leitura e uma boa mostra de que é possível abordar temas como álgebra de forma interessante, inteligente e acessível ao grande público.

GARCIA, M. Duelos, segredos e matemática. Disponível em: http://cienciahoje.uol.com.br, Acesso em: 6 Out 2015 (adaptado).



","

Na construção textual, o autor realiza escolhas para cumprir determinados objetivos. Nesse sentido, a função social desse texto é


",interpretar a obra a partir dos acontecimentos da narrativa.,apresentar o resumo do conteúdo da obra de modo impessoal.,fazer a apreciação de uma obra a partir de uma síntese crítica.,informar o leitor sobre a veracidade dos fatos descritos na obra.,classificar a obra como uma referência para estudiosos da matemática.,C,
29,115,"


A partida do trem
Marcava seis horas da manhã, Angela Prain pagou o táxi e pegou sua pequena valise, Dona Maria Rita de Alvarenga Chagas Souza Melo desceu do Opala da filha e encaminharam-se para os trilhos. A velha bem vestida e com joias. Das rugas que a disfarçavam saía a forma pura de um nariz perdido na idade, e de uma boca que outrora devia ter sido cheia e sensível. Mas que importa? Chega-se a um certo ponto — e o que foi não importa. Começa uma nova raça. Uma velha não pode comunicar-se. Recebeu o beijo gelado de sua filha que foi embora antes do trem partir. Ajudara-a antes a subir no vagão. Sem que neste houvesse um centro, ela se colocara do lado. Quando a locomotiva se pôs em movimento, surpreendeu-se um pouco: não esperava que o trem seguisse nessa direção e sentara-se de costas para o caminho.
Angela Pralini percebeu-lhe o movimento e perguntou:
— A senhora deseja trocar de lugar comigo?
Dona Maria Rita se espantou com a delicadeza, disse que não, obrigada, para ela dava no mesmo, Mas parecia ter-se perturbado. Passou a mão sobre o camafeu filligranado de ouro espetado no peito, passou a mão pelo broche. Seca.  Ofendida? Perguntou afinal a Angela Pralini:
— É por causa de mim que a senhorita deseja trocar de lugar?

LISPECTOR, C. Onde estiveste de noite. Rio de Janeiro. Nova Fronteira.



","

A descoberta de experiências emocionais com base no Cotidiano é recorrente na obra de Clarice Lispector. No fragmento, o narrador enfatiza o(a)


",comportamento vaidoso de mulheres de condição social privilegiada.,anulação das diferenças sociais no espaço público de uma estação.,incompatibilidade psicológica entre mulheres de gerações diferentes.,constrangimento da aproximação formal de pessoas desconhecidas.,sentimento de solidão alimentado pelo processo de envelhecimento.,E,
30,97,"










National Geographic Brasil, n. 151, out. 2012 (adaptado).



","

Nessa campanha publicitária, para estimular a economia de água, o leitor é incitado a


",adotar práticas de consumo consciente.,alterar hábitos de higienização pessoal e residencial.,contrapor-se a formas indiretas de exportação de água.,optar por vestuário produzido com matéria-prima reciclável.,conscientizar produtores rurais sobre os custos de produção.,A,enem-data/enem-2016/97-images/context_img_0.png
31,122,"


Receita
Tome-se um poeta não cansado,
Uma nuvem de sonho e uma flor,
Três gotas de tristeza, um tom dourado,
Uma veia sangrando de pavor.
Quando a massa já ferve e se retorce
Deita-se a luz dum corpo de mulher,
Duma pitada de morte se reforce,
Que um amor de poeta assim requer.

SARAMAGO, J. Os poemas possíveis. Alfragide: Caminho, 1997.



","

Os gêneros textuais caracterizam-se por serem relativamente estáveis e podem reconfigurar-se em função do propósito comunicativo. Esse texto constitui uma mescla de gêneros, pois


",introduz procedimentos prescritivos na composição do poema.,explicita as etapas essenciais à preparação de uma receita.,explora elementos temáticos presentes em uma receita.,apresenta organização estrutural típica de um poema.,utiliza linguagem figurada na construção do poema.,A,
32,117,"


Centro das atenções em um planeta cada vez mais interconectado, a Floresta Amazônica expõe inúmeros dilemas. Um dos mais candentes diz respeito à madeira e sua exploração econômica, uma saga que envolve os muitos desafios para a conservação dos recursos naturais às gerações futuras.
Com o olhar jornalístico, crítico e ao mesmo tempo didático, adentramos a Amazônia em busca de histórias e sutilezas que os dados nem sempre revelam. Lapidamos estatísticas e estudos científicos para construir uma síntese útil a quem direciona esforços para conservar a floresta, seja no setor público, seja no setor privado, seja na sociedade civil.
Guiada como uma reportagem, rica em informações ilustradas, a obra Madeira de ponta a ponta revela a diversidade de fraudes na cadeia de produção, transporte e comercialização da madeira, bem como as iniciativas de boas práticas que se disseminam e trazem esperança rumo a um modelo de convivência entre desenvolvimento e manutenção da floresta.

VILLELA, M.; SPINK, P. In: ADEODATO, S. et al. Madeira de ponta a ponta: o caminho desde a floresta até o consumo. São Paulo: FGVRAE, 2011 (adaptado)



","

A fim de alcançar seus objetivos comunicativos, os autores escreveram esse texto para


",apresentar informações e comentários sobre o livro.,noticiar as descobertas científicas oriundas da pesquisa.,defender as práticas sustentáveis de manejo da madeira.,ensinar formas de combate à exploração ilegal de madeira.,demonstrar a importância de parcerias para a realização da pesquisa.,A,
33,121,"


De domingo
– Outrossim…
– O quê?
– O que o quê?
– O que você disse.
– Outrossim?
– É.
– O que é que tem?
– Nada. Só achei engraçado.
– Não vejo a graça.
– Você vai concordar que não é uma palavra de todos os dias.
– Ah, não é. Aliás, eu só uso domingo.
– Se bem que parece mais uma palavra de segunda-feira.
– Não. Palavra de segunda-feira é “óbice”.
– “Ônus”.
– “Ônus” também. “Desiderato”. “Resquício”.
– “Resquício” é de domingo.
– Não, não. Segunda. No máximo terça.
– Mas “outrossim”, francamente…
– Qual o problema?
– Retira o “outrossim”.
– Não retiro. É uma ótima palavra. Aliás é uma palavra difícil de usar. Não é qualquer um
que usa “outrossim”.

VERISSIMO, L. F. Comédias da vida privada. Porto Alegre: L&PM, 1996 (fragmento).



","

No texto, há uma discussão sobre o uso de algumas palavras da língua portuguesa. Esse uso promove o(a)


","marcação temporal, evidenciada pela presença de palavras indicativas dos dias da semana.","tom humorístico, ocasionado pela ocorrência de palavras empregadas em contextos formais.","caracterização da identidade linguística dos interlocutores, percebida pela recorrência de palavras regionais.","distanciamento entre os interlocutores, provocado pelo emprego de palavras com significados pouco conhecidos.","inadequação vocabular, demonstrada pela seleção de palavras desconhecidas por parte de um dos interlocutores do diálogo.",B,
34,120,"


Querido diário
Hoje topei com alguns conhecidos meus
Me dão bom-dia, cheios de carinho
Dizem para eu ter muita luz, ficar com Deus
Eles têm pena de eu viver sozinho
[…]
Hoje o inimigo veio me espreitar
Armou tocaia lá na curva do rio
Trouxe um porrete a mó de me quebrar
Mas eu não quebro porque sou macio, viu

HOLANDA, C. B. Chico. Rio de Janeiro: Biscoito Fino, 2013 (fragmento).



","

Uma característica do gênero diário que aparece na letra da canção de Chico Buarque é o(a)


",diálogo com interlocutores próximos.,recorrência de verbos no infinitivo.,predominância de tom poético.,uso de rimas na composição.,narrativa autorreflexiva.,E,
35,109,"









A origem da obra de arte (2002) é uma instalação seminal na obra de Marilá Dardot. Apresentada originalmente em sua primeira exposição individual, no Museu de Arte da Pampulha, em Belo Horizonte, a obra constitui um convite para a interação do espectador, instigado a compor palavras e sentenças e a distribuí-las pelo campo. Cada letra tem o feitio de um vaso de cerâmica (ou será o contrário?) e, à disposição do espectador, encontram-se utensílios de plantio, terra e sementes. Para abrigar a obra e servir de ponto de partida para a criação dos textos, foi construído um pequeno galpão, evocando uma estufa ou um ateliê de jardinagem. As 1500 letras-vaso foram produzidas pela cerâmica que funciona no Instituto Inhotim, em Minas Gerais, num processo que durou vários meses e contou com a participação de dezenas de mulheres das comunidades do entorno. Plantar palavras, semear ideias é o que nos propõe o trabalho. No contexto de Inhotim, onde natureza e arte dialogam de maneira privilegiada, esta proposição se torna, de certa maneira, mais perto da possibilidade.

Disponível em: www.inhotim.org.br. Acesso em: 22 maio 2013 (adaptado).



","

A função da obra de arte como possibilidade de experimentação e de construção pode ser constatada no trabalho de Marilá Dardot porque


",o projeto artístico acontece ao ar livre.,o observador da obra atua como seu criador.,a obra integra-se ao espaço artístico e botânico.,as letras-vaso são utilizadas para o plantio de mudas.,as mulheres da comunidade participam na confecção das peças.,B,enem-data/enem-2016/109-images/context_img_0.png
36,124,"


O humor e a língua
Há algum tempo, venho estudando as piadas, com ênfase em sua constituição linguística.
Por isso, embora a afirmação a seguir possa parecer surpreendente, creio que posso garantir que se trata de uma verdade quase banal: as piadas fornecem simultaneamente um dos melhores retratos dos valores e problemas de uma sociedade, por um lado, e uma coleção de fatos e dados impressionantes para quem quer saber o que é e como funciona uma língua, por outro. Se se quiser descobrir os problemas com os quais uma sociedade se debate, uma coleção de piadas fornecerá excelente pista: sexualidade, etnia/raça e outras diferenças, instituições (igreja, escola, casamento, política), morte, tudo isso está sempre presente nas piadas que circulam anonimamente e que são ouvidas e contadas por todo mundo em todo o mundo. Os antropólogos ainda não prestaram a devida atenção a esse material, que poderia substituir com vantagem muitas entrevistas e pesquisas participantes. Saberemos mais a quantas andam o machismo e o racismo, por exemplo, se pesquisarmos uma coleção de piadas do que qualquer outro corpus.

POSSENTI, S. Ciência Hoje, n. 176, out. 2001 (adaptado).



","

A piada é um gênero textual que figura entre os mais recorrentes na cultura brasileira, sobretudo
na tradição oral. Nessa reflexão, a piada é enfatizada por


",sua função humorística.,sua ocorrência universal.,sua diversidade temática.,seu papel como veículo de preconceitos.,seu potencial como objeto de investigação.,E,
37,125,"


O filme Menina de ouro conta a história de Maggie Fitzgerald, uma garçonete de 31 anos que vive sozinha em condições humildes e sonha em se tornar uma boxeadora profissional treinada por Frankie Dunn.
Em uma cena, assim que o treinador atravessa a porta do corredor onde ela se encontra, Maggie o aborda e, a caminho da saída, pergunta a ele se está interessado em treiná-la. Frankie responde: “Eu não treino garotas”. Após essa fala, ele vira as costas e vai embora. Aqui, percebemos, em Frankie, um comportamento ancorado na representação de que boxe é esporte de homem e, em Maggie, a superação da concepção de que os ringues são tradicionalmente masculinos.
Historicamente construída, a feminilidade dominante atribui a submissão, a fragilidade e a passividade a uma “natureza feminina”. Numa concepção hegemônica dos gêneros, feminilidades e masculinidades encontram-se em extremidades opostas.
No entanto, algumas mulheres, indiferentes às convenções sociais, sentem-se seduzidas e desafiadas a aderirem à prática das modalidades consideradas masculinas. É o que observamos em Maggie, que se mostra determinada e insiste em seu objetivo de ser treinada por Frankie.

FERNANDES, V.; MOURÃO, L. Menina de ouro e a representação de feminilidades plurais.
Movimento, n. 4, out.-dez. 2014 (adaptado).



","

A inserção da personagem Maggie na prática corporal do boxe indica a possibilidade da construção de uma feminilidade marcada pela


",adequação da mulher a uma modalidade esportiva alinhada a seu gênero.,valorização de comportamentos e atitudes normalmente associados à mulher.,transposição de limites impostos à mulher num espaço de predomínio masculino.,aceitação de padrões sociais acerca da participação da mulher nas lutas corporais.,naturalização de barreiras socioculturais responsáveis pela exclusão da mulher no boxe.,C,
38,128,"


BONS DIAS!
14 de junho de 1889
Ó doce, ó longa, ó inexprimível melancolia dos jornais velhos! Conhece-se um homem diante de um deles. Pessoa que não sentir alguma coisa ao ler folhas de meio século, bem pode crer que não terá nunca uma das mais profundas sensações da vida, – igual ou quase igual à que dá a vista das ruínas de uma civilização. Não é a saudade piegas, mas a recomposição do extinto, a revivescência do passado.

ASSIS, M. Bons dias! (Crônicas 1888-1889). Campinas: Editora da Unicamp; São Paulo: Hucitec, 1990.



","

O jornal impresso é parte integrante do que hoje se compreende por tecnologias de informação e comunicação. Nesse texto, o jornal é reconhecido como


",objeto de devoção pessoal.,elemento de afirmação da cultura.,instrumento de reconstrução da memória.,ferramenta de investigação do ser humano.,veículo de produção de fatos da realidade.,C,
39,130,"


Lições de motim
DONA COTINHA – É claro! Só gosta de solidão quem nasceu pra ser solitário. Só o solitário gosta de solidão. Quem vive só e não gosta da solidão não é um solitário, é só um desacompanhado. (A reflexão escorrega lá pro fundo da alma.) Solidão é vocação, besta de quem pensa que é sina. Por isso, tem de ser valorizada. E não é qualquer um que pode ser solitário, não. Ah, mas não é mesmo! É preciso ter competência pra isso. (De súbito, pedagógica, volta-se para o homem.) É como poesia, sabe, moço? Tem de ser recitada em voz alta, que é pra gente sentir o gosto. (FAZ UMA PAUSA.) Você gosta de poesia? (O HOMEM TORNA A SE DEBATER. A VELHA INTERROMPE O DISCURSO E VOLTA A LHE DAR AS COSTAS, COMO SEMPRE, IMPASSÍVEL. O HOMEM, MAIS UMA VEZ, CANSADO, DESISTE.) Bem, como eu ia dizendo, pra viver bem com a solidão temos de ser proprietários dela e não inquilinos, me entende? Quem é inquilino da solidão não passa de um abandonado. É isso aí.

ZORZETTI, H. Lições de motim. Goiânia: Kelps, 2010 (adaptado).



","

Nesse trecho, o que caracteriza Lições de motim como texto teatral?


",O tom melancólico presente na cena.,As perguntas retóricas da personagem.,A interferência do narrador no desfecho da cena.,O uso de rubricas para construir a ação dramática.,As analogias sobre a solidão feitas pela personagem.,D,
40,126,"


Entrevista com Terezinha Guilhermina
Terezinha Guilhermina é uma das atletas mais premiadas da história paraolímpica do Brasil e um dos principais nomes do atletismo mundial. Está no Guinness Book de 2013/2014 como a “cega” mais rápida do mundo.
Observatório: Quais os desafios você teve que superar para se consagrar como atleta profissional?
Terezinha Guilhermina: Considero a ausência de recursos financeiros, nos três primeiros anos da minha carreira, como meu principal desafio. A falta de um atleta-guia, para me auxiliar nos treinamentos, me obrigava a treinar sozinha e, por não enxergar bem, acabava sofrendo alguns acidentes como trombadas e quedas.
Observatório: Como está a preparação para os Jogos Paraolímpicos de 2016?
Terezinha Guilhermina: Estou trabalhando intensamente, com vistas a chegar lá bem melhor do que estive em Londres. E, por isso, posso me dedicar a treinos diários, trabalhos preventivos de lesões e acompanhamento psicológico e nutricional da melhor qualidade.

Revista do Observatório Brasil de Igualdade de Gênero, n. 6, dez. 2014 (adaptado).



","

O texto permite relacionar uma prática corporal com uma visão ampliada de saúde. O fator que possibilita identificar essa perspectiva é o(a)


",aspecto nutricional.,condição financeira.,prevenção de lesões.,treinamento esportivo.,acompanhamento psicológico.,B,
41,134,"


Primeira lição
Os gêneros de poesia são: lírico, satírico, didático, épico, ligeiro.
O gênero lírico compreende o lirismo.
Lirismo é a tradução de um sentimento subjetivo, sincero
e pessoal.
É a linguagem do coração, do amor.
O lirismo é assim denominado porque em outros tempos os
versos sentimentais eram declamados ao som da lira.
O lirismo pode ser:
a) Elegíaco, quando trata de assuntos tristes, quase sempre a morte.
b) Bucólico, quando versa sobre assuntos campestres.
c) Erótico, quando versa sobre o amor.
O lirismo elegíaco compreende a elegia, a nênia, a endecha, o epitáfio e o epicédio.
Elegia é uma poesia que trata de assuntos tristes.
Nênia é uma poesia em homenagem a uma pessoa morta.
Era declamada junto à fogueira onde o cadáver era incinerado.
Endecha é uma poesia que revela as dores do coração.
Epitáfio é um pequeno verso gravado em pedras tumulares.
Epicédio é uma poesia onde o poeta relata a vida de uma pessoa morta.

CESAR. A. C. Poética. São Paulo. Companhia das Letras, 2013



","

No poema de Ana Cristina Cesar, a relação entre as definições apresentadas e o processo de construção do texto indica que o(a)


",caráter descritivo dos versos assinala uma concepção irônica de lirismo.,tom explicativo e contido constitui uma forma peculiar de expressão poética.,seleção e o recorte do tema revelam uma visão pessimista da criação artística.,enumeração de distintas manifestações líricas produz um efeito de impessoalidade.,referência a gêneros poéticos clássicos expressa a adesão do eu lírico às tradições literárias.,B,
42,132,"


L.J.C.
– 5 tiros?
– É.
– Brincando de pegador?
– É. O PM pensou que…
– Hoje?
– Cedinho.

COELHO, M. In: FREIRE, M. (Org.). Os cem menores contos brasileiros do século. São Paulo: Ateliê Editorial, 2004.



","

Os sinais de pontuação são elementos com importantes funções para a progressão temática. Nesse miniconto, as reticências foram utilizadas para indicar


",uma fala hesitante.,uma informação implícita.,uma situação incoerente.,a eliminação de uma ideia.,a interrupção de uma ação.,B,
43,123,"









Espetáculo Romeu e Julieta, Grupo Galpão.

GUTO MUNIZ. Disponível em: www.focoincena.com.br. Acesso em: 30 maio 2016.



","

A principal razão pela qual se infere que o espetáculo retratado na fotografia é uma manifestação do teatro de rua é o fato de


",dispensar o edifício teatral para a sua realização.,utilizar figurinos com adereços cômicos.,empregar elementos circenses na atuação.,excluir o uso de cenário na ambientação.,negar o uso de iluminação artificial.,A,enem-data/enem-2016/123-images/context_img_0.png
44,131,"


A obra de Túlio Piva poderia ser objeto de estudo nos bancos escolares, ao lado de Noel, Ataulfo e Lupicínio. Se o criador optou por permanecer em sua querência – Santiago, e depois Porto Alegre, a obra alçou voos mais altos, com passagens na Rússia, Estados Unidos e Venezuela. Tem que ter mulata, seu samba maior, é coisa de craque. Um retrato feito de ritmo e poesia, uma ode ao gênero que amou desde sempre. E o paradoxo: misto de gaúcho e italiano, nascido na fronteira com a Argentina, falando de samba, morro e mulata, com categoria. E que categoria! Uma batida de violão que fez história. O tango transmudado em samba.

RAMIREZ, H.; PIVA, R. (Org.). Túlio Piva: pra ser samba brasileiro.
Porto Alegre: Programa Petrobras Cultural, 2005 (adaptado).



","

O texto é um trecho da crítica musical sobre a obra de Túlio Piva. Para enfatizar a qualidade do artista, usou-se como recurso argumentativo o(a)


",contraste entre o local de nascimento e a escolha pelo gênero samba.,exemplo de temáticas gaúchas abordadas nas letras de sambas.,alusão a gêneros musicais brasileiros e argentinos.,comparação entre sambistas de diferentes regiões.,aproximação entre a cultura brasileira e a argentina.,A,
45,135,"


Você pode não acreditar
Você pode não acreditar: mas houve um tempo em que os leiteiros deixavam as garrafinhas de leite do lado de fora das casas, seja ao pé da porta, seja na janela.
A gente ia de uniforme azul e branco para o grupo, de manhãzinha, passava pelas casas e não ocorria que alguém pudesse roubar aquilo.
Você pode não acreditar: mas houve um tempo em que os padeiros deixavam o pão na soleira da porta ou na janela que dava para a rua. A gente passava e via aquilo como uma coisa normal.
Você pode não acreditar: mas houve um tempo em que você saía à noite para namorar e voltava andando pelas ruas da cidade, caminhando displicentemente, sentindo cheiro de jasmim e de alecrim, sem olhar para trás, sem temer as sombras.
Você pode não acreditar: houve um tempo em que as pessoas se visitavam airosamente. Chegavam no meio da tarde ou à noite, Contavam casos, tomavam café, falavam da saúde, tricotavam sobre a vida alheia e voltavam de bonde às suas casas.
Você pode não acreditar: mas houve um tempo em que o namorado primeiro ficava andando com a moça numa rua perto da casa dela, depois passava a namorar no portão, depois tinha ingresso na sala da família. Era sinal de que já estava praticamente noivo e seguro.
Houve um tempo em que havia tempo.
Houve um tempo.

SANT’ANNA, A. R. Estado de Minas. 5 maio 2013 (fragmento).



","

Nessa crônica, a repetição do trecho “Você pode não acreditar: mas houve um tempo em que…” configura-se como uma estratégia argumentativa que visa


",surpreender o leitor com a descrição do que as pessoas faziam durante o seu tempo livre antigamente.,sensibilizar o leitor sobre o modo como as pessoas se relacionavam entre si num tempo mais aprazível.,advertir o leitor mais jovem sobre o mau uso que se faz do tempo nos dias atuais.,incentivar o leitora organizar melhor o seu tempo sem deixar de ser nostálgico.,convencer o leitor sobre a veracidade de fatos relativos à vida no passado.,B,
46,129,"


TEXTO I













BACON, F. Três estudos para um autorretrato. Óleo sobre tela, 37,5 x 31,8 cm (cada), 1974.
Disponível em: www.metmuseum.org. Acesso em: 30 maio 2016.





TEXTO II
Tenho um rosto lacerado por rugas secas e profundas, sulcos na pele. Não é um rosto desfeito, como acontece com pessoas de traços delicados, o contorno é o mesmo mas a matéria foi destruída. Tenho um rosto destruído.

DURAS, M. O amante. Rio de Janeiro: Nova Fronteira, 1985.



","

Na imagem e no texto do romance de Marguerite Duras, os dois autorretratos apontam para o modo de representação da subjetividade moderna. Na pintura e na literatura modernas, o rosto humano deforma-se, destrói-se ou fragmenta-se em razão


","da adesão à estética do grotesco, herdada do romantismo europeu, que trouxe novas possibilidades de representação.",das catástrofes que assolaram o século XX e da descoberta de uma realidade psíquica pela psicanálise.,da opção em demonstrarem oposição aos limites estéticos da revolução permanente trazida pela arte moderna.,"do posicionamento do artista do século XX contra a negação do passado, que se torna prática dominante na sociedade burguesa.",da intenção de garantir uma forma de criar obras de arte independentes da matéria presente em sua história pessoal.,B,enem-data/enem-2016/129-images/context_img_0.png
47,133,"


O nome do inseto pirilampo (vaga-lume) tem uma interessante certidão de nascimento. De repente, no fim do século XVII, os poetas de Lisboa repararam que não podiam cantar o inseto luminoso, apesar de ele ser um manancial de metáforas, pois possuía um nome “indecoroso” que não podia ser “usado em papéis sérios”: caga-lume. Foi então que o dicionarista Raphael Bluteau inventou a nova palavra, pirilampo, a partir do grego pyr, significando “fogo”, e lampas, “candeia”.

FERREIRA, M. B. Caminhos do português: exposição comemorativa do Ano Europeu das Linguas. Portugal: Biblioteca Nacional, 2001 (adaptado).



","

O texto descreve a mudança ocorrida na nomeação do inseto, por questões de tabu linguístico. Esse tabu diz respeito à


",recuperação histórica do significado.,ampliação do sentido de uma palavra.,produção imprópria de poetas portugueses.,denominação científica com base em termos gregos.,restrição ao uso de um vocábulo pouco aceito socialmente.,E,
48,127,"


É possível considerar as modalidades esportivas coletivas dentro de uma mesma lógica, pois possuem uma estrutura comum: seis princípios operacionais divididos em dois grupos, o ataque e a defesa. Os três princípios operacionais de ataque são: conservação individual e coletiva da bola, progressão da equipe com a posse da bola em direção ao alvo adversário e finalização da jogada, visando a obtenção de ponto. Os três princípios operacionais da defesa são: recuperação da bola, impedimento do avanço da equipe contrária com a posse da bola e proteção do alvo para impedir a finalização da equipe adversária.

DAOLIO, J. Jogos esportivos coletivos: dos princípios operacionais aos gestos técnicos –
modelo pendular a partir das ideias de Claude Bayer. Revista Brasileira de Ciência e Movimento,
out. 2002 (adaptado).



","

Considerando os princípios expostos no texto, o drible no handebol caracteriza o princípio de


",recuperação da bola.,progressão da equipe.,finalização da jogada.,proteção do próprio alvo.,impedimento do avanço adversário.,B,
49,118,"










Disponível em: www.paradapelavida.com.br. Acesso em: 15 nov. 2014.



","

Nesse texto, a combinação de elementos verbais e não verbais configura-se como estratégia argumentativa para


",manifestar a preocupação do governo com a segurança dos pedestres.,associar a utilização do celular às ocorrências de atropelamento de crianças.,orientar pedestres e motoristas quanto à utilização responsável do telefone móvel.,influenciar o comportamento de motoristas em relação ao uso de celular no trânsito.,alertar a população para os riscos da falta de atenção no trânsito das grandes cidades.,D,enem-data/enem-2016/118-images/context_img_0.png
