,number,context,question,A,B,C,D,E,answer,context-images
34,79,"


Muitos países se caracterizam por terem populações multiétnicas. Com frequência, evoluíram desse modo ao longo de séculos. Outras sociedades se tornaram multiétnicas mais rapidamente, como resultado de políticas incentivando a migração, ou por conta de legados coloniais e imperiais.

GIDDENS,A. Sociologia. Porto Alegre: Penso, 2012 (adaptado)



","

Do ponto de vista do funcionamento das democracias contemporâneas, o modelo de sociedade descrito demanda, simultaneamente,


",defesa do patriotismo e rejeição ao hibridismo.,universalização de direitos e respeito à diversidade.,segregação do território e estímulo ao autogoverno.,políticas de compensação e homogeneização do idioma.,padronização da cultura e repressão aos particularismos.,B,
35,81,"


Procuramos demonstrar que o desenvolvimento pode ser visto como um processo de expansão das liberdades reais que as pessoas desfrutam. O enfoque nas liberdades humanas contrasta com visões mais restritas de desenvolvimento, como as que identificam desenvolvimento com crescimento do Produto Nacional Bruto, ou industrialização. O crescimento do PNB pode ser muito importante como um meio de expandir as liberdades. Mas as liberdades dependem também de outros determinantes, como os serviços de educação e saúde e os direitos civis.

SEN, A. Desenvolvimento como liberdade. São Paulo: Cia. das Letras, 2010.



","

A concepção de desenvolvimento proposta no texto fundamenta-se no vínculo entre


",incremento da indústria e atuação no mercado financeiro.,criação de programas assistencialistas e controle de preços.,elevação da renda média e arrecadação de impostos.,garantia da cidadania e ascensão econômica.,ajuste de políticas econômicas e incentivos fiscais.,D,
36,78,"


A diversidade de atividades relacionadas ao setor terciário reforça a tendência mais geral de desindustrialização de muitos dos países desenvolvidos sem que estes, contudo, percam o comando da economia. Essa mudança implica nova divisão internacional do trabalho, que não é mais apoiada na clara segmentação setorial das atividades econômicas.

RIO, G. A. P. A espacialidade da economia. In: CASTRO, I. E.; GOMES, P. C. C.; CORRÊA, R. L. (Org.). Olhares geográficos: modos de ver e viver o espaço. Rio de Janeiro: Bertrand Brasil, 2012 (adaptado).



","

Nesse contexto, o fenômeno descrito tem como um de seus resultados a


",saturação do setor secundário.,ampliação dos direitos laborais.,bipolarização do poder geopolítico.,consolidação do domínio tecnológico.,primarização das exportações globais.,D,
37,82,"


A primeira Guerra do Golfo, genuinamente apoiada pelas Nações Unidas e pela comunidade internacional, assim como a reação imediata ao Onze de Setembro, demonstravam a força da posição dos Estados Unidos na era pós-soviética.

HOBSBAWM, E. Globalização, democracia e terrorismo. São Paulo: Cia. das Letras, 2007.



","

Um aspecto que explica a força dos Estados Unidos, apontada pelo texto, reside no(a)


",poder de suas bases militares espalhadas ao redor do mundo.,alinhamento geopolítico da Rússia em relação aos EUA.,política de expansionismo territorial exercida sobre Cuba.,"aliança estratégica com países produtores de petróleo, como Kuwait e Irã.",incorporação da China à Organização do Tratado do Atlântico Norte (Otan).,A,
38,85,"


México, Colômbia, Peru e Chile decidiram seguir um caminho mais curto para a integração regional. Os quatro países, em meados de 2012, criaram a Aliança do Pacífico e eliminaram, em 2013, as tarifas aduaneiras de 90% do total de produtos comercializados entre suas fronteiras.

OLIVEIRA, E. Aliança do Pacífico se fortalece e Mercosul fica à sua sombra. O Globo, 24 fev. 2013 (adaptado)



","

O acordo descrito no texto teve como objetivo econômico para os países-membros


",promover a livre circulação de trabalhadores.,fomentar a competitividade no mercado externo.,restringir investimentos de empresas multinacionais.,adotar medidas cambiais para subsidiar o setor agrícola.,reduzir a fiscalização alfandegária para incentivar o consumo.,B,
39,84,"


A configuração do espaço urbano da região do Entorno do Distrito Federal assemelha-se às demais aglomerações urbanas e regiões metropolitanas do país, onde é facilmente identificável a constituição de um centro dinâmico e desenvolvido, onde se concentram as oportunidades de trabalho e os principais serviços, e a constituição de uma região periférica concentradora de população de baixa renda, com acesso restrito às principais atividades com capacidade de acumulação e produtividade, e aos serviços sociais e infraestrutura básica.

CAIADO, M. C. A migração intrametropolitana e o processo de estruturação do espaço urbano da Região Integrada de Desenvolvimento do Distrito Federal e Entorno. In: HOGAN, D. J. et al. (Org ). Migração e ambiente nas aglomerações urbanas. Campinas: Nepo/Unicamp, 2002.



","

A organização interna do aglomerado urbano descrito é resultado da ocorrência do processo de


",expansão vertical.,polarização nacional.,emancipação municipal.,segregação socioespacial.,desregulamentação comercial.,D,
40,75,"







","

A leitura dos dados revela que as áreas com maior cobertura vegetal têm o potencial de intensificar o processo de


",erosão laminar.,intemperismo físico.,enchente nas cidades.,compactação do solo.,recarga dos aquíferos.,E,enem-data/enem-2017/75-images/context_img_0.png
41,87,"


Após a Declaração Universal dos Direitos Humanos pela ONU, em 1948, a Unesco publicou estudos de cientistas de todo o mundo que desqualificaram as doutrinas racistas e demonstraram a unidade do gênero humano. Desde então, a maioria dos próprios cientistas europeus passou a reconhecer o caráter discriminatório da pretensa superioridade racial do homem branco e a condenar as aberrações cometidas em seu nome.

SILVEIRA, R. Os selvagens e a massa: papel do racismo científico na montagem da hegemonia ocidental. Afro-Ásia, n. 23, 1999 (adaptado).



","

A posição assumida pela Unesco, a partir de 1948, foi motivada por acontecimentos então recentes, dentre os quais se destacava o(a)


",ataque feito pelos japoneses à base militar americana de Pearl Harbor.,desencadeamento da Guerra Fria e de novas rivalidades entre nações.,morte de milhões de soldados nos combates da Segunda Guerra Mundial.,execução de judeus e eslavos presos em guetos e campos de concentração nazistas.,lançamento de bombas atômicas em Hiroshima e Nagasaki pelas forças norte-americanas.,D,
42,86,"


No império africano do Mali, no século XIV, Tombuctu foi centro de um comércio internacional onde tudo era negociado — sal, escravos, marfim etc. Havia também um grande comércio de livros de história, medicina, astronomia e matemática, além de grande concentração de estudantes. A importância cultural de Tombuctu pode ser percebida por meio de um velho provérbio: “O sal vem do norte, o ouro vem do sul, mas as palavras de Deus e os tesouros da sabedoria vêm de Tombuctu”.

ASSUMPÇÃO, J. E. África: uma história a ser reescrita. In: MACEDO, J. R. (Org.). Desvendando a história da África. Porto Alegre: UFRGS, 2008 (adaptado).



","

Uma explicação para o dinamismo dessa cidade e sua importância histórica no período mencionado era o(a)


",isolamento geográfico do Saara ocidental.,exploração intensiva de recursos naturais.,posição relativa nas redes de circulação.,tráfico transatlântico de mão de obra servil.,competição econômica dos reinos da região.,C,
43,88,"


A moralidade, Bentham exortava, não é uma questão de agradar a Deus, muito menos de fidelidade a regras abstratas. A moralidade é a tentativa de criar a maior quantidade de felicidade possível neste mundo. Ao decidir o que fazer, deveríamos, portanto, perguntar qual curso de conduta promoveria a maior quantidade de felicidade para todos aqueles que serão afetados.

RACHELS, J. Os elementos dafilosofia moral. Barueri-SP: Manole, 2006.



","

Os parâmetros da ação indicados no texto estão em conformidade com uma


",fundamentação científica de viés positivista.,convenção social de orientação normativa.,transgressão comportamental religiosa.,racionalidade de caráter pragmático.,inclinação de natureza passional.,D,
44,89,"


Fala-se muito nos dias de hoje em direitos do homem. Pois bem: foi no século XVIII — em 1789, precisamente — que uma Assembleia Constituinte produziu e proclamou em Paris a Declaração dos Direitos do Homem e do Cidadão. Essa Declaração se impôs como necessária para um grupo de revolucionários, por ter sido preparada por uma mudança no plano das ideias e das mentalidades: o lluminismo.

FORTES, L. R. S. O lluminismo e os reis filósofos. São Paulo: Brasiliense, 1981 (adaptado).



","

Correlacionando temporalidades históricas, o texto apresenta uma concepção de pensamento que tem como uma de suas bases a


",modernização da educação escolar.,atualização da disciplina moral cristã.,divulgação de costumes aristocráticos.,socialização do conhecimento científico.,universalização do princípio da igualdade civil.,E,
45,83,"







","

A fotografia, datada de 1860, é um indício da cultura escravista no Brasil, ao expressara


","ambiguidade do trabalho doméstico exercido pela ama de leite, desenvolvendo uma relação de proximidade e subordinação em relação aos senhores.","integração dos escravos aos valores das classes médias, cultivando a família como pilar da sociedade imperial.","melhoria das condições de vida dos escravos observada pela roupa luxuosa, associando o trabalho doméstico a privilégios para os cativos.","esfera da vida privada, centralizando a figura feminina para afirmar o trabalho da mulher na educação letrada dos infantes.","distinção étnica entre senhores e escravos, demarcando a convivência entre estratos sociais como meio para superar a mestiçagem.",A,enem-data/enem-2017/83-images/context_img_0.png
46,70,"










Disponível em: http://img0.cptec.inpe.br. Acesso em: 25 ago. 2014 (adaptado).













Disponível em: http://imagens.climatempo.com.br. Acesso em: 25 ago. 2014 (adaptado).



","

No dia em que foram colhidos os dados meteorológicos apresentados, qual fator climático foi determinante para explicar os índices de umidade relativa do ar nas regiões Nordeste e Sul?


","Altitude, que forma barreiras naturais.","Vegetação, que afeta a incidência solar.","Massas de ar, que provocam precipitações.","Correntes marítimas, que atuam na troca de calor.","Continentalidade, que influencia na amplitude da temperatura.",C,"enem-data/enem-2017/70-images/context_img_0.png,enem-data/enem-2017/70-images/context_img_1.png"
47,90,"


Art. 231. São reconhecidos aos índios sua organização social, costumes, línguas, crenças e tradições, e os direitos originários sobre as terras que tradicionalmente ocupam, competindo à União demarcá-las, proteger e fazer respeitar todos os seus bens.

BRASIL. Constituição da República Federativa do Brasil de 1988. Disponível em: www.planalto.gov.br. Acesso em: 27 abr. 2017.



","

A persistência das reivindicações relativas à aplicação desse preceito normativo tem em vista a vinculação histórica fundamental entre


",etnia e miscigenação racial.,sociedade e igualdade jurídica.,espaço e sobrevivência cultural.,progresso e educação ambiental.,bem-estar e modernização econômica.,C,
48,80,"














","

As temperaturas médias mensais e as taxas de pluviosidade expressas no climograma apresentam o clima típico da seguinte cidade:


","Cidade do Cabo (África do Sul), marcado pela reduzida amplitude térmica anual.","Sydney (Austrália), caracterizado por precipitações abundantes no decorrer do ano.","Mumbai (índia), definido pelas chuvas monçônicas torrenciais.","Barcelona (Espanha), afetado por massas de ar seco.","Moscou (Rússia), influenciado pela localização geográfica em alta latitude.",E,"enem-data/enem-2017/80-images/context_img_0.png,enem-data/enem-2017/80-images/context_img_1.png"
49,138,"

Em uma cantina, o sucesso de venda no verão são sucos preparados à base de polpa de frutas. Um dos sucos mais vendidos é o de morango com acerola, que é preparado com 2/3 de polpa de morango e 1/3 de polpa de acerola.



Para o comerciante, as polpas são vendidas em embalagens de igual volume. Atualmente, a embalagem da polpa de morango custa R$ 18,00 e a de acerola, R$ 14,70. Porém, está prevista uma alta no preço da embalagem da polpa de acerola no próximo mês, passando a custar R$ 15,30.



Para não aumentar o preço do suco, o comerciante negociou com o fornecedor uma redução no preço da embalagem da polpa de morango.


","

A redução, em real, no preço da embalagem da polpa de morango deverá ser de


","1,20.","0,90.","0,60.","0,40.","0,30",E,
50,135,"


A retina é um tecido sensível à luz, localizado na parte posterior do olho, onde ocorre o processo de formação de imagem. Nesse tecido, encontram-se vários tipos celulares específicos. Um desses tipos celulares são cones, os quais convertem os diferentes comprimentos de onda da luz visível em sinais elétricos, que são transmitidos pelo nervo óptico até o cérebro.

Disponível em: www.portaldaretina.com.br. Acesso em: 13 jun. 2012 (adaptado)



","

Em relação à visão, a degeneração desse tipo celular irá


",comprometer a capacidade de visão em cores.,impedir a projeção dos raios luminosos na retina.,provocar a formação de imagens invertidas na retina.,causar dificuldade de visualização de objetos próximos.,acarretar a perda da capacidade de alterar o diâmetro da pupila.,A,
51,133,"


No ar que respiramos existem os chamados “gases inertes”. Trazem curiosos nomes gregos, que significam “o Novo”, “o Oculto”, “o Inativo”. E de fato são de tal modo inertes, tão satisfeitos em sua condição, que não interferem em nenhuma reação química, não se combinam com nenhum outro elemento e justamente por esse motivo ficaram sem ser observados durante séculos: só em 1962 um químico, depois de longos e engenhosos esforços, conseguiu forçar “o Estrangeiro” (o xenônio) a combinar-se fugazmente com o flúor ávido e vivaz, a façanha pareceu tão  extraordinária que lhe foi conferido o Prêmio Nobel.

LEVI, P. A tabela periódica. Rio de Janeiro: Relume-Dumará, 1994 (adaptado)



","

Qual propriedade do flúor justifica sua escolha como reagente para o processo mencionado?


",Densidade.,Condutância.,Eletronegatividade.,Estabilidade nuclear.,Temperatura de ebulição.,C,
52,131,"


A cromatografia em papel é um método de separação que se baseia na migração diferencial dos componentes de uma mistura entre duas fases imiscíveis. Os componentes da amostra são separados entre a fase estacionária e a fase móvel em movimento no papel. A fase estacionária consiste de celulose praticamente pura, que pode absorver até 22% de água. É a água absorvida que funciona como fase estacionária líquida e que interage com a fase móvel, também líquida (partição líquido-líquido). Os componentes capazes de formar interações intermoleculares mais fortes com a fase estacionária migram mais lentamente.
 
Uma mistura de hexano com 5% (v/v) de acetona foi utilizada como fase móvel na separação dos componentes de um extrato vegetal obtido a partir de pimentões. Considere que esse extrato contém as substâncias representadas.

RIBEIRO, N.M.; NUNES, C. R. Análise de pigmentos de pimentões por cromatografia em papel, Química Nova na Escola, n.29, ago. 2008 (adaptado).










","

A substância presente na mistura que migra mais lentamente é o(a)


",licopeno.,α-caroteno.,γ-caroteno.,capsorubina.,α-criptoxantina.,D,enem-data/enem-2017/131-images/context_img_0.png
53,128,"


A ozonólise, reação utilizada na indústria madeireira para a produção de papel, é utilizada em escala de laboratório na síntese de aldeídos e cetonas. As duplas ligações dos alcenos são clivadas pela oxidação com o ozônio (O3), em presença de água e zinco metálico, e a reação produz aldeídos e/ou cetonas, dependendo do grau de substituição da ligação dupla. Ligações duplas dissubstituídas geram cetonas, enquanto as ligações duplas terminais ou monossubstituídas dão origem a aldeídos, como mostra o esquema.












Considere a ozonólise do composto 1-fenil-2-metilprop-1-eno:













MARTINO, A. Química, a ciência global. Goiânia: Editora W, 2014 (adaptado)



","

Quais são os produtos formados nessa reação?


",Benzaldeído e propanona.,Propanal e benzaldeído.,2-fenil-etanal e metanal.,Benzeno e propanona.,Benzaldeído e etanal.,A,"enem-data/enem-2017/128-images/context_img_0.png,enem-data/enem-2017/128-images/context_img_1.png"
54,124,"

O brinquedo pula-pula (cama elástica) é composto por uma lona circular flexível horizontal presa por molas à sua borda. As crianças brincam pulando sobre ela, alterando e alternando suas formas de energia. Ao pular verticalmente, desprezando o atrito com o ar e os movimentos de rotação do corpo enquanto salta, uma criança realiza um movimento periódico vertical em torno da posição de equilíbrio da lona (h = 0), passando pelos pontos de máxima e de mínima alturas, hmáx e hmin, respectivamente.


","

Esquematicamente, o esboço do gráfico da energia cinética da criança em função de sua posição vertical na situação descrita é:


",enem-data/enem-2017/124-images/alt_img_0.png,enem-data/enem-2017/124-images/alt_img_1.png,enem-data/enem-2017/124-images/alt_img_2.png,enem-data/enem-2017/124-images/alt_img_3.png,enem-data/enem-2017/124-images/alt_img_4.png,C,
