,number,context,question,A,B,C,D,E,answer,context-images
26,23,"


Marabaixo é uma expressão artistico-cultural formada nas tradições e na identificação cultural entre as comunidades negras do Amapá. O nome remonta às mortes de escravizados em navios negreiros que eram jogados na água. Em sua homenagem, hinos de lamento eram cantados mar abaixo, mar acima. Posteriormente, o Marabaixo se integrou à vivência das comunidades negras em um ciclo de danças, cantorias com tambores e festas religiosas, recebendo, em 2018, o título de Patrimônio Cultural do Brasil.

Disponível em: http://portal.iphan.gov.br. Acesso em: 15 nov. 2021 (adaptado).



","

A manifestação do Marabaixo se constituiu em expressão de arte e cultura, exercendo função de


",ressignificar episódios dramáticos em novas práticas culturais.,adaptar coreografias como imitação dos movimentos do mar.,lembrar dos mortos no passado escravista como forma de lamento.,perpetuar uma narrativa de apagamento dos fatos históricos traumáticos.,ritualizar a passagem de atos fúnebres nas produções coletivas com espírito festivo.,A,
27,36,"


Girassol da madrugada
Teu dedo curioso me segue lento no rosto
Os sulcos, as sombras machucadas por onde a
[vida passou.
Que silêncio, prenda minha… Que desvio triunfal
[da verdade,
Que círculos vagarosos na lagoa em que uma asa
[gratuita roçou..
Tive quatro amores eternos…
O primeiro era moça donzela,
O segundo… eclipse, boi que fala, cataclisma,
O terceiro era a rica senhora,
O quarto és tu… E eu afinal me repousei dos
[meus cuidados
 

ANDRADE, M. Poesias completas. Rio de Janeiro: Nova Fronteira, 2013 (fragmento).



","

Perante o outro, o eu lírico revela, na força das memórias evocadas, a


",vergonha das marcas provocadas pela passagem do tempo.,indecisão em face das possibilidades afetivas do presente.,serenidade sedimentada pela entrega pacifica ao desejo.,frustração causada pela vontade de retorno ao passado., disponibilidade para a exploração do prazer efêmero.,C,
28,39,"


TEXTO I
Alegria, alegria
O sol nas bancas de revista
Me enche de alegria e preguiça
Quem lê tanta noticia
Eu vou
Por entre fotos e nomes
Os olhos cheios de cores
O peito cheio de amores vãos
Eu vou
Por que não, por que não?
VELOSO, C. Alegria, alegria. Rio de Janeiro: Polygram, 1990 (fragmento)
ТЕХТО II
Anjos tronchos
Uns anjos tronchos do Vale do Silício
Desses que vivem no escuro em plena luz
Disseram vai ser virtuoso no vício
Das telas dos azuis mais do que azuis
Agora a minha história é um denso algoritmo
Que vende venda a vendedores reais
Neurônios meus ganharam novo outro ritmo
E mais, e mais, e mais, e mais, e mais

VELOSO, C. Meu coco. Rio de Janeiro: Sony, 2021 (fragmento)



","

Embora oriundas de momentos históricos diferentes essas letras de canção têm em comum a


",referência às cores como elemento de crítica a hábitos contemporâneos.,percepção da profusão de informações gerada pela tecnologia.,contraposição entre os vícios e as virtudes da vida moderna.,busca constante pela liberdade de expressão individual.,crítica à finalidade comercial das notícias.,B,
29,31,"


“Ganhei 25 medalhas em mundiais, sete em Jogos Olímpicos, e sou uma sobrevivente de abuso sexual.” Foi assim que Simone Biles se apresentou ao comitê do Senado norte-americano que investiga as supostas falhas do FBI no caso Larry Nassar. Biles e outras três atletas, vítimas dos abusos do ex-médico da equipe de ginástica feminina dos EUA, exigiram que os agentes da investigação sejam processados por falta de ação prévia contra Nassar, agora preso. Biles esclareceu que culpa Larry Nassar e “todo o sistema que o permitiu e o perpetrou”, acusando a Federação de Ginástica e o Comitê Olímpico dos Estados Unidos de saberem “muito antes” que ela havia sofrido abusos. A melhor ginasta do mundo é um ícone. Nos Jogos Olímpicos de Tóquio, uma lesão psicológica a impediu de competir como previa. No entanto, ela chegou ao topo como uma líder no trabalho de acabar com o preconceito com os problemas de saúde mental. “Não quero que nenhum outro atleta olímpico sofra o horror que eu e outras centenas suportamos e continuamos suportando até hoje”, afirmou.

Disponível em https://brasil.elpais.com Acesso em 31 out 2021 (adaptado).



","

O fato relatado na notícia chama a atenção acerca da necessidade de reflexão sobre a relação entre o esporte e


",o desempenho atlético internacional.,a dimensão emocional dos atletas.,os comitês olímpicos nacionais.,as instituições de inteligência.,as federações esportivas.,B,
30,38,"


Como é bom reencontrar os leitores da Revista da Cultura por meio de uma publicação com outro visual, conteúdo de qualidade e interesses ampliados! ]cultura[, este nome simples, e eu diria mesmo familiar, nasce entre dois colchetes voltados para fora. E não é por acaso: são sinais abertos, receptivos, propícios à circulação de ideias. O DNA da publicação se mantém o mesmo, afinal, por longos anos montamos nossas edições com assuntos saídos das estantes de uma grande livraria — e assim continuará sendo. Literatura, sociologia, filosofia, artes… nunca será difícil montar a pauta da revista porque os livros nos ensinam que monotonia é só para quem não lê.

HERZ, P. J ]cultura[, n. 1, jun. 2018 (adaptado).



","

O uso não padrão dos colchetes para nomear a revista atribui-lhes uma nova função e está correlacionado ao(à)


","perfil de público-alvo, constituído por leitores exigentes e especializados em leitura acadêmica.","propósito do editor, chamando a atenção para o rigor normativo nos textos da revista.","exclusividade na seleção temática, direcionada para a área das ciências humanas.","identidade da revista, voltada para a recepção e a promoção de ideias circulantes em livros.","padrão editorial dos artigos, organizados em torno de uma proposta de design inovador.",D,
31,27,"







","

Essa campanha publicitária do Ministério da Saúde visa


",divulgar um conjunto de benefícios proporcionados pela amamentação.,apresentar tratamentos para infecções respiratórias em bebês.,defender o direito das mulheres de amamentar em público.,orientar sobre os exercícios para uma boa amamentação.,informar sobre o aumento de anticorpos nas mães.,A,enem-data/enem-2023/27-images/context_img_0.png
32,20,"


Texto I













SEGALL, L. Eternos caminhantes. Óleo sobre tela, 138 x 184 cm. Museu Lasar Segall. IbramMinc. São Paulo, 1919.





Texto II
 
Em 1933, a obra Eternos caminhantes ingressou em uma das primeiras edições das exposições de Arte Degenerada, promovida por membros do partido nazista alemão. Nos anos seguintes, ela voltaria a ser exibida na mostra denominada Exposição da Vergonha, promovida por pequenos grupos abastados. Em 1937, essa obra foi confiscada pelo Ministério da Propaganda daquele país, na grande ação nacional-socialista contra a “Arte Degenerada”.

SCHWARTZ, J. Perseguição à Arte Moderna em tempos de amarra São Paulo: Museu Lasar Segall, 2018 (adaptado)



","

Quase cinquenta obras de Lasar Segall foram confiscadas pelo regime totalitário alemão na primeira metade do século XX, entre elas a obra Eternos caminhantes, considerada degenerada por


",representar uma estética tida como inconveniente para o ideário político vigente.,manifestar um posicionamento político-cultural concebido por grupos de oposição.,expressar a cultura artística por meio da representação parcial do corpo humano.,apresentar uma composição que antecipa o imaginário artístico germânico.,estimular discussões sobre o papel da arte na construção coletiva de cultura.,A,enem-data/enem-2023/20-images/context_img_0.png
33,34,"


As cinzas do Museu Nacional, no Rio de Janeiro, consumido pelas chamas no mês de setembro de 2018, são mais do que restos de fósseis, cerâmicas e espécimes raros. O museu abrigava, entre mais de 20 milhões de peças, os esqueletos com as respostas para perguntas que ainda não haviam sido respondidas — ou sequer feitas — por pesquisadores brasileiros. E o incêndio pode ter calado para sempre palavras e cantos indígenas ancestrais, de línguas que não existem mais no mundo.
O acervo do local continha gravações de conversas, cantos e rituais de dezenas de sociedades indígenas, muitas feitas durante a década de 1960 com antigos gravadores de rolo e que ainda não haviam sido digitalizadas. Alguns dos registros abordavam línguas já extintas, sem falantes originais ainda vivos. “A esperança é que outras instituições tenham registros dessas línguas”, diz a linguista Marilia Facó Soares. A pesquisadora, que trabalha com os índios Tikuna, o maior grupo da Amazônia brasileira, crê ter perdido parte de seu material. “Terei que fazer novas viagens de campo para recompor meus arquivos. Mas obviamente não dá para recuperar a fala de nativos já falecidos, geralmente os mais idosos”, lamenta.

Disponível em: https://brasil.elpais.com. Acesso em: 10 dez. 2018 (adaptado).



","

A perda dos registros linguísticos no incêndio do Museu Nacional tem impacto potencializado, uma vez que


",exige a retomada das pesquisas por especialistas de diferentes áreas.,representa danos irreparáveis à memória e à identidade nacionais.,impossibilita o surgimento de novas pesquisas na área.,resulta na extinção da cultura de povos originários.,inviabiliza o estudo da língua do povo Tikuna.,B,
34,45,"


De quem é esta língua?
Uma pequena editora brasileira, a Urutau, acaba de lançar em Lisboa uma “antologia antirracista de poetas estrangeiros em Portugal”, com o título Volta para a tua terra.
O livro denuncia as diversas formas de racismo a que os imigrantes estão sujeitos. Alguns dos poetas brasileiros antologiados queixam-se do desdém com que um grande número de portugueses acolhe o português brasileiro. É uma queixa frequente.
“Aqui em Portugal eles dizem / — eles dizem – / que nosso português é errado, que nós não falamos português”, escreve a poetisa paulista Maria Giulia Pinheiro, para concluir: “Se a sua linguagem, a lusitana, / ainda conserva a palavra da opressão / ela não é a mais bonita do mundo./ Ela é uma das mais violentas”.

AGUALUSA, J. E. Disponível em: https.iloglobo.globo.com Acesso em: 22 nov. 2021 (adaptado).



","

O texto de Agualusa tematiza o preconceito em relação ao português brasileiro. Com base no trecho citado pelo autor, infere-se que esse preconceito se deve


",à dificuldade de consolidação da literatura brasileira em outros países.,aos diferentes graus de instrução formal entre os falantes de língua portuguesa.,à existência de uma língua ideal que alguns falantes lusitanos creem ser a falada em Portugal.,ao intercâmbio cultural que ocorre entre os povos dos diferentes países de língua portuguesa.,à distância territorial entre os falantes do português que vivem em Portugal e no Brasil.,C,
35,44,"


Mais iluminada que outras
Tenho dois seios, estas duas coxas, duas mãos que me são muito úteis, olhos escuros, estas duas sobrancelhas que preencho com maquiagem comprada por dezenove e noventa e orelhas que não aceitam bijuterias. Este corpo é um corpo faminto, dentado, cruel, capaz e violento. Movo os braços e multidões correm desesperadas. Caminho no escuro com o rosto para baixo, pois cada parte isolada de mim tem sua própria vida e não quero domá-las. Animal da caatinga. Forte demais. Engolidora de espadas e espinhos. Dizem e eu ouvi, mas depois também li, que o estado do Ceará aboliu a escravidão quatro anos antes do restante do país. Todos aqueles corpos que eram trazidos com
seus dedos contados, seus calcanhares prontos e seus umbigos em fogo, todos eles foram interrompidos no porto. Um homem – dizem e eu ouvi e depois também li — liderou o levante. E todos esses corpos foram buscar outros incômodos. Foram ser incomodados.

ARRAES. J. Redemoinho em dia quente. São Paulo: Alfaguara, 2019.



","

Nesse texto, os recursos expressivos usados pela narradora


",revelam as marcas da violência de raça e de gênero na construção da identidade.,questionam o pioneirismo do estado do Ceará no enfrentamento à escravidão.,reproduzem padrões estéticos em busca da valorização da autoestima feminina.,sugerem uma atmosfera onírica alinhada ao desejo de resgate da espiritualidade.,"mimetizam, na paisagem, os corpos transformados pela violência da escravidão.",A,
